track_id,album_id,track_name,duration_ms,popularity
011Y5Pvrtt2rHLcYdqcJ2d,6RBelqaaCNgju5bBcrCgL4,Eastside Georgia,217761,0
011xoKDagylY12ofOd3qUX,4b1DzrFBADJR0vBQDAb31a,Mixed Feelings,203413,0
012Dp2HH7Yd2Vn06icBFQv,03B7yRw8C4i7Vuxxjy8RJw,I Am.,235333,0
012hwrpv6RHD713nBVUyg7,4eZL2PZL6UiFWrj6JAVTLJ,Love Remains,236906,0
012pvcJ7ANOyJglw2tXPWc,01gL0htCaJtIH0yLHXlOZk,Ja,309333,0
013IXgOa1zzkXMPDX7hhdC,2tJoaDnwr0xWHD4OriSNtB,I Believe,225093,0
014RXVFKrGRSNXjwrNVVwI,3gfTj1Dq87IiiyPOviWepH,Misery Loves,126750,0
014g5GZXFXDhT27dNwN1So,5DffkNIj1x6iyv68I4SHZZ,The Great Art of Living,218009,0
014kSxHtTvubc2tXAmEmxK,6397JRE7OBuGKj95VW4x3A,One Last Dance,201213,0
0158bI3P1oQXWMG3RE3KFu,7pMZdJ7PdJUG18pNLZkWg5,Pain Killers,193170,0
015BCBzbTyaGy01VopJlR9,4qC2Pa4OqHVRpAgsGtx3C3,You Tell Me,292052,0
015EqyiziMvVVKWAc6XRwg,0baCV1ycOZAUna4N7tgVNF,Losing It,230844,0
015HUIezeLr63jM8rZHNCn,4MFQ4cQbhnT13OIpDlLtCS,Fly Me To The Moon,143359,0
015bKqyOq3f9pAhpvQb9cV,1ylysR6fqyNNJmuuyCIf5C,Tite jeanne,299061,0
016DP00vwMNLR10fT8jQka,0Dvdd8C1sQ7g9wDsNJ0bWM,Resting Place (To the Cross),243346,0
017dbEUVSuGK7YzU8CLb8S,5JImxehtOINJnpAEIVGbJi,Man In the Mirror,213426,0
017qYDiQ3s9Yp5PZbdtPzr,4r2Ilq5eSSqRc2vCuIKhqf,No Veneno,201533,0
017qykiMjejqcpbUtmE1VS,0dE86L3lCP52MRnPjUOTtf,Freaky Girls (feat. V.V.S.),260000,0
018SQDupRTRsl1Wolu1X0c,7LFFQrgPPbPzS6Q61Y3o4F,Star Eater,272855,0
018YpDWBo5HaPmPPIOS6jE,54pBp6QcdpNiYS1yyauiq8,Більше для нас,210095,0
018ZhDj2b6ZUlsE8hddSQc,438AFMs8tB78Ozhgl271oE,One More Night,222360,0
018kZPz2oWpyJpIF1EBpe7,4OlBdxJk11pocUhQgea29k,Empty Picture Frames,185493,0
0194YiKINgCOppywsNv7FT,2xBl7O1jFtgvpTjGmaCWrl,Maybe,188011,0
0197uIZMDwDQadQX0tvFEs,1O5yVcAI0FSlvGmRma3HRn,Here There Be Witches,351736,0
019DBWo4co4B2zuq8WpEmP,0QekZvOLUvdbQpgwHEi10K,Mitran Da Dhol Vajda (Play It Loud & Proud Mix),234653,0
019DF8Hvg3EZVhFl5msAAJ,2I3VsdqjeA0kfH5n3Hmluy,lickity split,175106,0
019WsMjCiq2cTb87qR0F37,76Q9lpHE2vxtyCSrvyaI1a,Swans,115905,0
019j8UOaqlO7DAIGwG8QnH,5df6wkyFKg4dhAVjp6EDfx,Here I Come,199200,0
019xlq3CAcoYYZVkvL7bnJ,3fx0uSwugGOVBKjzAi1Akz,Gramofon,149578,0
01A2WQYznjtWrCvCG1WVJC,5rppItHQQrcpGrGZ9WkGTn,Bailemos,212466,0
01A7PEPSnmtixFPfB2UTal,0N8ZuxurFs5C4fsC1z7wRK,Buy The World,226693,0
01AKBy0h9oJamIXgMkDXu0,22XlTgyhVbZZPzPLmrBS87,White Noise Waves,256508,0
01BCiwmvWuFVgZQJntDeFh,1rfmcUZ1RuSOja3WgTSvWU,I Can Only Imagine,337538,0
01BMA2zYOX51Vz7QHdSAgO,2Vq0Y8wgiZRYtZ1mQ7zOMG,Misery Fell,214826,0
01BrGoe3LImmgQO75WoPC8,33TGRUxbbrWJpy1JF6jwkK,Start Over,256747,0
01CBfjT30D8DKOqEfTOfnH,3ZVd3NRBCMZojG8NnLaDYn,Queen Bee,189299,0
01CJDcOSteNT93CgfgsajY,7lZs5r4oQV2nutddffLrg0,More Than Just the Spare - Outtake,205640,0
01CNMSXp8OkNNPIwFiOeiF,6965Xyu4KF6qH1tWivfWWH,Vida Que Segue,195186,0
01CWGkYGD0CV3opq9GikkC,4nLlRgyqjrPZ03ncQy9E3O,The Frenchie Thing - Edit,193567,0
01Ch5LzVStxCFPKkT1xg6k,42WVQWuf1teDysXiOupIZt,sweet sweet,222317,0
01CoJ5SrLd5V9nm9oD3b1m,4NTdUxS1Zb6eQNF8qZlXmK,Midnight Rider - Recorded at Spotify Studios NYC,201093,0
01DbOUlA8tfhNiXQfseZ8c,4VRIpRxvAMvewEHzy2GCtc,Southern Drawl,223426,0
01DrXj5EAlZOeRUXihgtQE,1NRL1bvYepbDkrao0zax15,Which Way To Paradise,263859,0
01ENVUVncOl3XWA2HrDjJD,1JsfL0KkGgJYWFUaL7zrES,Those Were (Could've Been) the Days,149066,0
01GHm5UtG2XN7ANzLcv5pU,3zwsH959hsbzTH5tUOXnex,Lost in the Moment,264013,0
01GQSKwMUqQSzFa3XYcilT,1mWCAdn4pHhjEHl9yVY796,By My Side,268773,0
01HHVuCx2hBQLl2aZExNAc,1MuenT1cvvI0YCs3hsJDBE,Somewhere Along The Way,339439,0
01HPnGbrbly2e5py6GEY91,0TyIuRUSHgj0JLsMeosAZl,"Kakariko Village (From ""the Legend of Zelda: Twilight Princess"")",124809,0
01HcDJQDhnIsabI5OR6Z1V,0FtHgMc1DxDAhfxlJXlFI2,Yo Tengo el Don,174960,0
01I156dG8jpLjjy97az6XK,1cUoe6ue8VjCrGbYiBLOP3,Buyuk Insan,297168,0
01IMhZasRhqDo2G6ArJxiI,3sNdlMfnm2T4HR1XJm58I0,A Legnagyobb Hos,215930,0
01IyLgH29kt46qu8hdwf8G,010cogYVCU9Fu3jrDAJ6WO,You & I,234400,0
01J6iy59nDgDoEd0nhqgcu,5Jp5SxdlZ0nyFtj1YEms0p,Time Is On Your Side - Radio Edit,176799,0
01JPQ87UHeGysPVwTqMJHK,0AoPcGhCHaz9K96DoJoKlu,She Don't (feat. Ty Dolla $Ign),264097,0
01JkrDSrakX5UO5knhpKNA,25uC3BzETi50E1xFm05JcK,I'll Be the One,261730,0
01K42inuuCqOB731ugiQAd,21KrsFEPYoXmJRIj0UNtnq,Magic Love - Radio Edit,202333,0
01K6kyjFztsYlLXJJqhYMG,0F2bhCbSbjdWW8UYJuonwQ,Txukinha,259188,0
01KMvi0pMQlOi9Q44NM6zv,6JLS96rMyyFzQTlpNuRV51,All I Need,266560,0
01KUSiNy65C6ocj2SXmy3f,59cfAwh9YmVdC5jHJQc4yC,Bombas Mosaico 1: Carpuela / Una Lagrima / Pasito Tun Tun,357920,0
01KarOgeNS6VHlFl0V2pfE,6Ttnb4f8aPy7ytDJqV10FT,Mein Rostock,239800,0
01Ky6b4MlAF9BoGlrmzioG,6fJqp1I3UMz2DzCGSJpmrS,Private Property - Remastered,270333,0
01LG03ulzBYe08hpur6458,6hS7HOlKbFa91PB2aYsNzY,Rockset - Video Mix,207230,0
01LIx0lWmJR5z7Dfj0Q98J,5LAynix4OVi4mnkEf3Kj7T,Nigga Who,367061,0
01LSU6meTykNfXu66aBTvZ,3l5PdpQHvUOXlq1w9PftPu,Small Dick,132285,0
01Lr5Ka1mJxTwDQcG46ZMz,4eKcERinzmkm5m0QoyPbph,Regalo de Bodas,212960,0
01LvW0zaXBYjEARfpIc6o5,11wsRyg0EtBSfAVSrw8jvw,New Pirelli,235173,0
01M85JZm3JMyHrWzvkfO5X,4auE3dgMJmfaMBsWUQ0hnS,Tu Arreglapenas,148954,0
01MhW3mxsCg2Jrz6HNOZUA,1olQuvonXXUEourYrj6daN,Concert Pitch,220882,0
01N1T689bhEHqXWs3ZMZcO,60xPMD97KJfh5x6KBbHYs9,Good Vibration (feat. Trevor Hall),259133,0
01NRpu9CeEx4DqiDjG20PA,5JblYQTb7RXHoqP9JQZK6L,Miss September,240718,0
01O2sFXHb72XiXRyOFlkI7,0I6Bl1dVB1hQsSoQF6KuTg,Javert's Suicide,175493,0
01O6M2ZmStZP1cMjcHZbIl,1jamkW0fDJFlcF1wyAejsW,Fear Not,180986,0
01OLlgq5jPCVMyb1e9CRSN,3eDeKvz2ZHosFGIWzV7beh,"It s Alright This Is Love (Inst.) (It’s Okay, That’s Love OST)",247110,0
01OY3KiA5fPHmIUBcq7Tgr,1PfEXmG8ioEwsj7qDaCQXc,Vuelve conmigo,239893,0
01OfqZWylm32K9svvmCcLx,5t6JANuspt8XBIFDlbZYYq,Simdi Hayat,265613,0
01P7I0Px0O2XBlg9CTwBr6,5eoOfLW71UCbeNNNzA9Pcm,Cachito Mio,174093,0
01PHwtyIkZWpnghPOh1O6u,1bNyo0wjihTTBvkrMz3doQ,Dark Skies,182203,0
01PLa3LP9WfuAKr3mBRnY4,5wpLXPi0E9LnjdmlPp34M5,Show Me / Paranoid (Remix),174158,0
01PNBPhHiAM0zBJimiFCRz,3QBQCycojhOJLYlHhaCgVm,The Lover Cried Out,141401,0
01PZqWOV9nydrapsIxe5nq,6GU6PmAOKYRsYVJTMlcjJr,Insha Allah - Arabic - Vocals Only Version,244366,0
01PeK7FCO6ExG6ZrrL9aBx,3aj4Tn2zV1RL2M4YPBkRmM,Calimenio,149813,0
01Q2cFQT8zvty6XvYQOpoG,0PcGLp9I02wkK8us1qxAz7,Jump Up Quickly,238657,0
01Q8rdgmrwACRpNxDumRWJ,2P7cQEwYCME7UZbHj2ud8o,Stand by Me,163726,0
01RDEYV52M6CFv9xqgl0D7,7CAAClnSiXdMibPT1oyl4k,Picture Perfect - Freestyle,189160,0
01SQkj1DNUpVJmrd505kUY,21wNeEaw7iFxDzvhHXEzcI,Wumpa Fruit,269625,0
01ShR27k9q9BImUdtewPNl,5AF0uxDdW2IKi3r8jqVgmq,GarageSkankFREESTYLE,283506,0
01T0Kq5YOIRF9BQRXJsyfe,0nW0w37lrQ87k7PLZvC4qJ,Portuguese Knife Fight,217893,0
01TdlwFBNijaI4AVNPV4bQ,0E7WDCvQ7MYR8CbVKSl0r7,Che vuole questa musica stasera,237586,0
01U0IGIgfoYhduXrEjLZFz,7u7AwfQwKB48dwEE9Tj6Ft,Never Stop,270993,0
01UwmN3S6gOBFsmofgvwK8,06uu7YWT822ghZbDOG3wuW,只要和你在一起,251387,0
01VCxWHhR8dwnTPomGLAcU,680w1GzAre2QubsW7KDni8,In My Head,204879,0
01VEpM38d3fcWZddfuYWOv,1xnaoUqRiTA9580nxMKTxD,Nie gotujemy,233614,0
01VXGDL8Ox3SWmvM8ZyvSB,3Rz6kF8eGqrDOEteo5YsBj,She's Creeping,203906,0
01Vc4fbQr07AD9oi0EJBSM,60IQtcqUr3POV61wSh1W2G,Ordinary Madness - RAC Mix [Edit],222578,0
01W5V5ldcR16YA7ZVHFLSH,3q3DB4fElKDIDE2bXTLFlb,Pleasure And Pain,233426,0
01WHfmQRq5McALREakTSgM,6qGneMa56MnPHVARssZqXs,Against It,305186,0
01WNsmKswRHGMKQiEV6XWT,4MYLm8Uxayy4UyqFHPHfBB,Black Box,184993,0
01WbKbstEeqV9OY2JMFQe4,2tDBFZ0M5cmmUyweIsOc8d,As Paredes Azuis - Ao Vivo,205586,0
01XFgRZfZI7oBagNf1Loml,5H0yFEG5FT0tccZRSdNvVU,Harlem Shake,196664,0
01XRT4EllUP5ZGlCZnDvhk,34dgJQwkHxUC75UIf6uovx,Chop to the Top,146080,0
01YATtuCieeRdngHF1y7p2,79S9eRBE4zhXybavIRwAv0,Para Que Te Vayas - Primera Fila - Live Version,217040,0
01YEqVPCm0vqRLA9w43bic,2fI8PsKYLPMt9Gv4NVrtjk,Hanggang Kailan,230453,0
01YF5yNYziZUHqE6ZTEQMk,3FlECovcp05TrA0Hs9zpug,Liberian Girl,270311,0
01YQ0rRccEdPwlIHO8u7SD,3pSeHrM0nMGkLYScQgaJdj,Garota da Vitrine,226813,0
01YdZa8tWaBJobj1b06V04,36zJTya3TD3IX06lWmQIrF,Tuyo Na'ng Damdamin,192266,0
01YsZWbUZn59NrY2up3X1G,2RNvr92S3rufXeAYnHr8qY,Tu Amor Nunca Falla,296613,0
01ZEhzcrkUgtTBRjY3GKfC,6ZCkrINGQhmMlK6ibFQnvw,I'm Good,181798,0
01ZHSlq8gRZ8X7xIEACzTf,2KPhpTUihx9KRWRwBtpTeJ,From Safety to Where - 2010 Remaster,149702,0
01ZUF4XyiuxdFWhtz134JR,7wTfJAiEXjKzh5NCG8OCoI,All Over,171562,0
01ZepwW5W3Z4fwl4bzaHyY,3yWeEEaC5xs7FgzwRgjm1p,Kick It In The Sticks,225746,0
01ZjW579VoBnwGIpSYQRse,2wGH0a52lXF1C26ZxQ7F2R,Babysitter Boogie - Remastered 2005,124600,0
01ZpFt0Zd1liPJUDqEJPib,6d5DkpOtxu5FyXsqJ8aRVj,You're the Only One,337459,0
01ZslKM941Tz4E1fMkfZEh,2ATnlNdhTGBHX9SYn3UoL0,Sea,229000,0
01apQz7E72krU1k1b4VWs7,0xbbsauKysPCTQDd38P2CW,Raining Tacos,92693,0
01ayCEbv8Th8WwcfRBex2C,0EEujvb6ISZ0Gr8Tq4zCJp,Really,263000,0
01bEpdG1KZdaUZt3t1WH8Z,6MGvEl6OdTKKAbmBFjxOKQ,One More,258361,0
01bblmtklaTKUqHE9DqGuV,1Tr1KkQi902R047il7vFUd,Magia,240718,0
01bnqaE6nQogjdMMrrL1dj,3wXGFboFgcK9ezbPuSrKk9,Don't listen in secret,237552,0
01brtjzSA4A2scnC8NWgt0,6w8Hg9eUPIcEZFyQcaMv56,Cherry Oh 2014,238920,0
01coR52VHa06J1DnMkls29,1XBTiJCFR4XFvymIUlnkKE,Ya Se Ha Muerto Mi Abuelo,246000,0
01d1xDpVNB2xQKlEA2ZTps,5gsWgFeHRxRkIXGXWPiOIW,If He Ain't Gonna Love You,214813,0
01dRE9kLOnIcYYSwJTqgHH,4ChkiIHEDdGkzQrhtsQXEb,Sensi Skank (feat. Ruben Da Silva) - D&B Remix,336750,0
01dVdmSV7eaVgRzUAi6o13,5VL90afs1EsezktD44XMIN,A Mi Me Esta Doliendo,225960,0
01e8dGbulrphX8j3fZDQYk,5FoxaIGIRuXsbhZhwdfknU,I Hold On,279533,0
01ernMIZmczJ6N35O5oQTq,7bpWEp24oHgUs08ImjakfU,BAD (feat. Vassy) - Listenin' Continuous Mix,210741,0
01fL0TINslnHzUa9dfQr8g,159cL7XcdoUldPCCy6JlfB,If You Wanna Stay,159853,0
01g7gtqIi6oTWmZgUOHnq8,0iV0wwjlM61uX6qbatoUxb,Too Much Pressure,187595,0
01gNiOqg8u7vT90uVgOVmz,4k8OFHeiAlbAZZfNQwGc1n,Whole Lotta Lovin',299160,0
01hJnhpAmjzg85Etnz2ECH,5ktAYFq8wJ1hcWHaxl6AQf,Body and Soul,200586,0
01iTAtINYWxSFcbFA4jD4p,57Hqmz2tIvke4mWmJaXU80,Dale,250693,0
01iyINEYgPQ7ThMZuHUsqS,7syMmofF2t1xI0RFCtrSG9,First Love,207427,0
01jOQLIwqOwMvZVqqxzYht,3u8UbYIIZkOtawXLDuu57l,The Blood Legion,269333,0
01jOnfF6OMQx2ZgC3nKi3o,0OY480YYBT6oEuTQbxR3kK,"Oh, Pretty Woman - with The Royal Philharmonic Orchestra",187280,0
01kWL1mMqJ7yGxv9dHg4xB,3A4mYFF7YY2mZsucLHdEzr,Confundido,245130,0
01ksPzu3Bw8Lsf9o6xIk8C,6BmzjJPjWBVfTwbKMFdTUs,Mi Ultimo Deseo,163560,0
01l71wtUnRdmzwOQznlmg3,5EA6zk0kC9aAd6WDZNhf62,Palmtree - Sowlmate Remix,282260,0
01l8WMi2md7b1CARRHGfxH,46tFpXz9wNooNqL3gnvLLI,La Reina de Mi Vida,330160,0
01mSLUmLjIeGP5TrmL8nXl,7m2Gzfu5nMgHTiMbNDwPr7,Title - Acoustic,175106,0
01mlfrIBozItOaXOG5Fgls,4b1xXlme2q5EeIZXK9JHUp,Солнца не видно,298920,0
01mrbUBGv7vJIflqcpdHGX,75jW2vL0IQJRlCtnuxx5PL,Menage a trois,302546,0
01n5Gzf6NE3IFqjWqkpgCv,4jZOIs53nuzokTJnyo7bu7,YUBIKIRI-GENMAN,235831,0
01nkjRsgpYwtbH94l7y4cg,3oylWMc9TTC6Nx4I6U3axc,Itchin' on a Photograph,259506,0
01oCWVu7TA5UG19MfwYxZP,2pLC40gyEsQljWWBV3zA1T,Time & Life,134440,0
01oEJevCPJi7kNekR0nG7h,2UgN7kRBkFvaKSsXH1noCh,La Rasquina,138188,0
01opyHvH01jYVd8zWeQSgQ,74ce7TvmnTieNsiQyZIHv5,All Hours,181973,0
01pf3ZvbujF32I1Qm7GUKJ,0s9tY7YgGKtTxBuWPiJFFj,Hasta la Raiz - Spotify Session,272586,0
01qQkY4yS4n10tug0Re7kd,56auT6DJUtUPDmUR7zTSHe,Viviendo de Noche (feat. Javier Lozanda),225733,0
01qfmGPqmz2nWuM22YxdC5,48SrarUhE6csdPsGbTAgEl,Hidden Knives,176386,0
01rHEZ8jtdEjYyP78K6F5T,4geCevoFyJ8TvKJdNfSIRb,Motivos - En Vivo [Un Azteca en el Azteca],209146,0
01rUUD0O6IcIy6sTd8gQkX,24Nm4WqbpFrtAsgE5Ba3ab,In Your Area,266718,0
01rUqOzttbD5suGJdTtUtz,5kFTIMTuYcGh6daKFDHuaH,還是會,235306,0
01rbWMfV06IIAKhm05NKPI,4cARAECW98cS10AGV2CH8Z,Don't Remind Me,285000,0
01ryv8tqj6gZnGb18srxk7,6NySuONTKK6mtLG0nF80Jr,Homewrecker,248106,0
01rzqgRE3bImDHZFwSBakq,5Sdmly0VRVw0wIow5eMHAW,"Don't You Worry 'Bout A Thing - Acoustic Version / From ""Sing"" Original Motion Picture Soundtrack",197560,0
01tHOHeBwam4SA8h47hUdd,53OWyAdaw1ih71BuVlqWRB,We Couldn't Fake It,213106,0
01u7qKInOoy8IFudrraGOy,1t9rzuEEFVHPdqRYzsaWC8,Drama Queen,187533,0
01uW127xUIODHI9dBBwH0r,2U2PILdwl2fi8COk6qX6E7,La Cumbia Francesa,166880,0
01uhrXb8QsuIs1HizoqxdJ,6glHUYWR8paVp72N7xmBci,Sundress,179733,0
01uqI4H13Gsd8Lyl1EYd8H,76FXHQhTuT4QMIxfL09gX8,Same Love (feat. Mary Lambert),318525,0
01usRSTDQuDrNaSijW3lPa,2UpwKRTXhJVXvjZgK1h7RY,Vivant,190093,0
01uwmQU4sbcMnFwklgKMVc,2RZjnYKPbq206UdEbtTjJp,Brahms' Lullaby,241453,0
01v8z4UX3rU3cBuBjg5IsB,4k8z58Kusk0HPlDVdcn6Xv,Bashk',198579,0
01vHGJRvJ6EZW9KO8NtZpi,4TxYVUplaWuhJrVmW1O5Zt,"Un Polvo (feat. Bad Bunny, Arcangel, Nengo Flow & De La Ghetto)",306373,0
01vWrOtEdzlQorEhifVUo3,6notdj85QIGeqR1zKqT3Oh,"Rotten to the Core - From ""Descendants: Wicked World""",174040,0
01vgFcfgUXeFJwErbindxn,3v34omJB3cIoQ68kdOKIII,Breaking Point,282414,0
01wBU8gh3tybWjn93SHIJN,4PUFxNR729saTb49K0pQBK,21 Way,129215,0
01wCETlTDSBVLA0lie5ELb,6wqTI8qqCvvDaczdTFHylC,Adagia,128546,0
01wKeKPgYxdPYA8rfMveYc,6JF49ixyHmOgS0Rsda2k42,Shot You Down (feat. Jay Rock & ScHoolboy Q),426996,0
01wOH4Sfuf64n0iwdhZ7bT,1afvfA3n5tSr99HOXyffl6,Bill Murray,179313,0
01wpPOPqQ3XyS6hBN00HfK,6Xhb46t8f3z8FkuXQAj4UV,In the Morning,246495,0
01xkQzVpWPMK69QKETIIHC,1VGmEADYXBzJ8J269nR6qK,Get Up,261120,0
01yXBrB0ddIzRaIfGk3ZrG,4mPo1YkLytNQdFAl4fNaHV,What to Do,228920,0
01ycChBaynB27CSzlbbbvJ,09mWpzpUOSjjvK2iNqEIYn,Memo,204253,0
01zCef7kCjUHwLUyByzt1K,0HfXGOwYy1JiU0V5UJNSbm,Back On The Boulevard - Original Mix,383389,0
01zPnSlKCw9WLbY0kvNep0,6DN7GcZF1HywzrkGN6Eeqk,Desperation,236658,0
020Ohot9SjRn54rpPwqVYn,6Y8YXaZoHUrtkjLMDUc0Wj,Muestra a Cristo,287908,0
020Ur4viDDscjoH9IvpHRE,1nnenAgIzIipcodyg879Vx,Vex,182299,0
020YsiW7gnBiqTAmEg7eTc,1W9c669YOTvdVNkp2I5uCr,Woman Go Wild,238965,0
020b0QxseQbcMTPKV49qRm,0JOEEeYmHjGbwPObkSBSXH,Crying on a Suitcase,221386,0
021C5AyF13a0czo2b2FudS,5EvkkgB0ifBfqn5i9LNre9,4:00 AM,300546,0
022RWFPKQlioYu49mzBmgh,1AKN4ZhJ3pdKQXCS4CNQRT,Soberbio - Live - The King Stays King Version,255893,0
022XkmKDWINlToTJXzZfBJ,3A7BsFCUvqRqp0X3uD0CX2,Pompuj Pompuj,237613,0
022b5KP2xqjy8LuS798skH,2GFFxj8aR2XpwIMYanOPjh,I Know What You Are,81626,0
022nJwdqNEHRazWpp55bWa,1vtmvP6HpYWljDR2vplT3b,Quinta Real - MTV Unplugged,245139,0
023DWrHHWSjXF7cBJLFu4s,184q45IyX6tKbTNL5zPAwN,Darkroom,231000,0
023Jtd3l1gEeWgL1w1m8bt,5lXgrzp3xcFdYCQXtsS6dG,Any Party,322626,0
023qHxw8IVsjB0KbwCw0mh,4TvFPjsTOKR8jZkcO9PXLy,Pat-a-Cake,67000,0
024FSyciRrUCd0uBCdxGjW,4waze5VNGmC0IQ3nMgl36R,A Noite,251929,0
024R9UVWckPaGjmDeBFZjN,0A9H0uAwdTCWNofsksO2fX,Pedal to the Metal,317340,0
024ljgdpzTFaH4IIt5iglw,4DwLXVB5zeO75k8HlTFhB6,Love Was Made To Break,205442,0
0256GIjttndvzRYpjcJVlG,4r9dBrrwjdwkZntgnji8Rq,Satoshi Nakamoto,296385,0
0257i9JD7SWl3E1yoN7uly,6mOXPtswKccKSx5dYmCXAc,Young Grow Old,286640,0
025G8GdUUwSo3lCgM4Bbk2,3chopONx6vQ8Ky4q5xqtbR,"Blue Eyes Crying in the Rain - Live at Nassau Coliseum, Uniondale, NY - March 1990",179480,0
025UUQA6NowbZynZU3Hv0u,1tkQta2NWqpU3v5JMnwc4y,I Have A Hole In My Tooth (And My Dentist is Shut),40000,0
025sQZThwyFTf1GaEC8mdm,1TIMPsHk76na9Cst58abP7,The Eternal Conflict,157146,0
025ygk5vTSrwobZNk6OM5W,4dJ1Z5ZBRm1ZbKjIEsOQZr,Slow Dance Slow,288384,0
026ltHJFIkssDPbXbfgOcS,7K5tfkdeToVwZaEnEv2atb,Blue Moon,359580,0
026o2frENY3jmWHw41pXuo,0Cymwa426TUFrAFXrnFihA,528 Hz - Love & Miracles (Dna Repair),420000,0
